Plotname;Plotid;Corner;Status;Location;Longitude;Latitude;utm_x;utm_y
AEW02;A20965;SE;VIP;Forest;9.35212883999987;48.3795400260496;526073.964218996;5358545.81881057
AEW02;A20965;SW;VIP;Forest;9.35077244420013;48.3795400260496;525973.527787774;5358545.3582518
AEW03;A21613;NE;VIP;Forest;9.35626941223144;48.4127129521504;526363.414759807;5362234.51566735
AEW03;A21613;NW;VIP;Forest;9.35491215576856;48.4127129521504;526262.979920503;5362234.04945074
AEW03;A21613;SE;VIP;Forest;9.35626941223144;48.4118120512496;526363.880484165;5362134.37728514
AEW03;A21613;SW;VIP;Forest;9.35491215576856;48.4118120512496;526263.443870583;5362133.9110668
AEW04;A5276;NE;VIP;Forest;9.24550579550601;48.3995490985504;518171.76549154;5360739.11166686
AEW04;A5276;NW;VIP;Forest;9.24414889029399;48.3995490985504;518071.330608796;5360738.79074018
AEW04;A5276;SE;VIP;Forest;9.24550579550601;48.3986481976496;518172.086354927;5360638.973395
AEW04;A5276;SW;VIP;Forest;9.24414889029399;48.3986481976496;518071.64969876;5360638.65246713
AEW05;A30591;NE;VIP;Forest;9.41536052212621;48.4200689186504;530731.628272725;5363074.18082203
AEW05;A30591;NW;VIP;Forest;9.41400306927379;48.4200689186504;530631.193473162;5363073.6370667
AEW05;A30591;SE;VIP;Forest;9.41536052212621;48.4191680177496;530732.171307106;5362974.04239358
AEW05;A30591;SW;VIP;Forest;9.41400306927379;48.4191680177496;530631.734732785;5362973.49863622
AEW06;A35255;NE;VIP;Forest;9.4466150928007;48.3945017686504;533060.648688879;5360245.31805885
AEW06;A35255;NW;VIP;Forest;9.4452583221993;48.3945017686504;532960.214083806;5360244.73355132
AEW06;A35255;SE;VIP;Forest;9.4466150928007;48.3936008677496;533061.232352388;5360145.18012332
AEW06;A35255;SW;VIP;Forest;9.4452583221993;48.3936008677496;532960.795974146;5360144.59561362
AEW07;A7321;NE;VIP;Forest;9.26203439596293;48.3966888607504;519396.260185202;5360425.23841268
AEW07;A7321;NW;VIP;Forest;9.26067756703707;48.3966888607504;519295.825333977;5360424.89583477
AEW07;A7321;SE;VIP;Forest;9.26203439596293;48.3957879598496;519396.602635506;5360325.10020573
AEW07;A7321;SW;VIP;Forest;9.26067756703707;48.3957879598496;519296.166011034;5360324.75762656
AEW08;A25660;NE;VIP;Forest;9.38306272542907;48.3830400012504;528362.56682363;5358945.83743851
AEW08;A25660;NW;VIP;Forest;9.38170626037093;48.3830400012504;528262.132190177;5358945.33632305
AEW08;A25660;SE;VIP;Forest;9.38306272542907;48.3821391003496;528363.067340918;5358845.69960855
AEW08;A25660;SW;VIP;Forest;9.38170626037093;48.3821391003496;528262.630935038;5358845.19849126
AEW09;A30535;NE;VIP;Forest;9.4158956794247;48.3697962141504;530801.553421019;5357486.42481161
AEW09;A30535;NW;VIP;Forest;9.4145395671753;48.3697962141504;530701.118910077;5357485.88077926
AEW09;A30535;SE;VIP;Forest;9.4158956794247;48.3688953132495;530802.096726835;5357386.28725873
AEW09;A30535;SW;VIP;Forest;9.4145395671753;48.3688953132495;530701.660444282;5357385.74322438
AEW10;A27281;NE;EP;Forest;9.39382594424434;48.3782373745504;529162.234139409;5358416.05061875
AEW10;A27281;NW;EP;Forest;9.39246960715566;48.3782373745504;529061.799548378;5358415.53543615
AEW10;A27281;SE;EP;Forest;9.39382594424434;48.3773364736496;529162.748681743;5358315.91288728
AEW10;A27281;SW;EP;Forest;9.39246960715566;48.3773364736496;529062.312318581;5358315.39770278
AEW11;A16193;NE;EP;Forest;9.32043197813591;48.4920456016504;523674.59149114;5371040.97772561
AEW11;A16193;NW;EP;Forest;9.31907259946409;48.4920456016504;523574.156151273;5371040.55798122
AEW11;A16193;SE;EP;Forest;9.32043197813591;48.4911447007496;523675.010887148;5370940.83791683
AEW11;A16193;SW;EP;Forest;9.31907259946409;48.4911447007496;523574.573768033;5370940.41817085
AEW12;A5863;NE;EP;Forest;9.25204390916754;48.3699120863505;518666.535168277;5357446.43430154
AEW12;A5863;NW;EP;Forest;9.25068779383246;48.3699120863505;518566.10046275;5357446.10495583
AEW12;A5863;SE;EP;Forest;9.25204390916754;48.3690111854496;518666.8644237;5357346.29655293
AEW12;A5863;SW;EP;Forest;9.25068779383246;48.3690111854496;518566.427946604;5357345.96720601
AEW13;A28098;NE;EP;Forest;9.39935589020508;48.3793604256505;529571.067330347;5358542.99985354
AEW13;A28098;NW;EP;Forest;9.39799952319492;48.3793604256505;529470.632740673;5358542.47741517
AEW13;A28098;SE;EP;Forest;9.39935589020508;48.3784595247496;529571.589107059;5358442.86211029
AEW13;A28098;SW;EP;Forest;9.39799952319492;48.3784595247496;529471.152745182;5358442.33967
AEW14;A18920;NE;EP;Forest;9.33843772090822;48.3760124905504;525061.915353252;5358149.15560733
AEW14;A18920;NW;EP;Forest;9.33708144309178;48.3760124905504;524961.480702969;5358148.7130225
AEW14;A18920;SE;EP;Forest;9.33843772090822;48.3751115896496;525062.357512704;5358049.01784267
AEW14;A18920;SW;EP;Forest;9.33708144309178;48.3751115896496;524961.921090448;5358048.57525622
AEW15;A29334;NE;EP;Forest;9.40718890188944;48.3899177299505;530144.841479828;5359719.52767799
AEW15;A29334;NW;EP;Forest;9.40583225351056;48.3899177299505;530044.4068409;5359718.9948874
AEW15;A29334;SE;EP;Forest;9.40718890188944;48.3890168290496;530145.373579076;5359619.3897622
AEW15;A29334;SW;EP;Forest;9.40583225351056;48.3890168290496;530044.937167281;5359618.85696965
AEW16;A35042;NE;EP;Forest;9.44533066847486;48.3865929126504;532970.678364766;5359365.67126193
AEW16;A35042;NW;EP;Forest;9.44397410872514;48.3865929126504;532870.243802821;5359365.08850957
AEW16;A35042;SE;EP;Forest;9.44533066847486;48.3856920117496;532971.260277512;5359265.53346186
AEW16;A35042;SW;EP;Forest;9.44397410872514;48.3856920117496;532870.823942894;5359264.95070735
AEW17;A5149;NE;EP;Forest;9.24367001279935;48.3969090703505;518036.818464606;5360445.22961711
AEW17;A5149;NW;EP;Forest;9.24231317800065;48.3969090703505;517936.383595532;5360444.91110987
AEW17;A5149;SE;EP;Forest;9.24367001279935;48.3960081694496;518037.13691552;5360345.09138973
AEW17;A5149;SW;EP;Forest;9.24231317800065;48.3960081694496;517936.700273189;5360344.77288132
AEW18;A4246;NE;EP;Forest;9.23447739169818;48.3654527204504;517367.064527833;5356946.63428913
AEW18;A4246;NW;EP;Forest;9.23312139510182;48.3654527204504;517266.629832987;5356946.32798091
AEW18;A4246;SE;EP;Forest;9.23447739169818;48.3645518195496;517367.370813736;5356846.49660328
AEW18;A4246;SW;EP;Forest;9.23312139510182;48.3645518195496;517266.934347604;5356846.19029395
AEW19;A14961;NE;EP;Forest;9.31186334732478;48.4846950169505;523044.843251065;5370221.30651471
AEW19;A14961;NW;EP;Forest;9.31050416567522;48.4846950169505;522944.40794361;5370220.89806512
AEW19;A14961;SE;EP;Forest;9.31186334732478;48.4837941160496;523045.251385003;5370121.16682414
AEW19;A14961;SW;EP;Forest;9.31050416567522;48.4837941160496;522944.814298765;5370120.758373
AEW20;A16058;NE;EP;Forest;9.31939756951754;48.3705542065504;523654.488120606;5357536.40092791
AEW20;A16058;NW;EP;Forest;9.31804143708246;48.3705542065504;523554.053479549;5357535.98332827
AEW20;A16058;SE;EP;Forest;9.31939756951754;48.3696533056496;523654.905368468;5357436.26323624
AEW20;A16058;SW;EP;Forest;9.31804143708246;48.3696533056496;523554.468955785;5357435.84563506
AEW21;A16389;NE;EP;Forest;9.32187455516547;48.4848473172504;523784.539731003;5370241.29890952
AEW21;A16389;NW;EP;Forest;9.32051536943453;48.4848473172504;523684.104434298;5370240.87731833
AEW21;A16389;SE;EP;Forest;9.32187455516547;48.4839464163495;523784.960967783;5370141.1592279
AEW21;A16389;SW;EP;Forest;9.32051536943453;48.4839464163495;523684.523892283;5370140.73763512
AEW22;A36262;NE;EP;Forest;9.45331636946738;48.3827576876505;533564.431097487;5358942.84136616
AEW22;A36262;NW;EP;Forest;9.45195991193262;48.3827576876505;533463.996570221;5358942.24818288
AEW22;A36262;SE;EP;Forest;9.45331636946738;48.3818567867496;533565.023409876;5358842.70364552
AEW22;A36262;SW;EP;Forest;9.45195991193262;48.3818567867496;533464.587110174;5358842.11046006
AEW23;A41483;NE;EP;Forest;9.48865356693379;48.3862821867504;536178.361255941;5359350.67893049
AEW23;A41483;NW;EP;Forest;9.48729701546621;48.3862821867504;536077.926767869;5359350.03940093
AEW23;A41483;SE;EP;Forest;9.48865356693379;48.3853812858496;536178.999777702;5359250.54120781
AEW23;A41483;SW;EP;Forest;9.48729701546621;48.3853812858496;536078.563516958;5359249.90167589
AEW24;A12513;NE;EP;Forest;9.29546461972198;48.4794325029504;521835.334941127;5369631.54267179
AEW24;A12513;NW;EP;Forest;9.29410557907802;48.4794325029504;521734.89964578;5369631.15577844
AEW24;A12513;SE;EP;Forest;9.29546461972198;48.4785316020496;521835.72158202;5369531.40305477
AEW24;A12513;SW;EP;Forest;9.29410557907802;48.4785316020496;521735.284508224;5369531.01615996
AEW25;A31470;NE;EP;Forest;9.4216361957228;48.4763416514505;531161.503510917;5369331.66824032
AEW25;A31470;NW;EP;Forest;9.4202772378772;48.4763416514505;531061.068398854;5369331.11577421
AEW25;A31470;SE;EP;Forest;9.4216361957228;48.4754407505496;531162.055235707;5369231.52884246
AEW25;A31470;SW;EP;Forest;9.4202772378772;48.4754407505496;531061.618345349;5369230.97637425
AEW26;A34057;NE;EP;Forest;9.43884972134761;48.4179133634504;532470.912279532;5362844.2740626
AEW26;A34057;NW;EP;Forest;9.4374923260524;48.4179133634504;532370.477528393;5362843.69952508
AEW26;A34057;SE;EP;Forest;9.43884972134761;48.4170124625496;532471.486004843;5362744.13570769
AEW26;A34057;SW;EP;Forest;9.4374923260524;48.4170124625496;532371.049479071;5362743.56116803
AEW27;A39499;NE;EP;Forest;9.47502996912978;48.4006830621504;535159.79262193;5360945.03814501
AEW27;A39499;NW;EP;Forest;9.47367303367022;48.4006830621504;535059.358028419;5360944.41633189
AEW27;A39499;SE;EP;Forest;9.47502996912978;48.3997821612496;535160.413481217;5360844.90014879
AEW27;A39499;SW;EP;Forest;9.47367303367022;48.3997821612496;535059.977114138;5360844.27833337
AEW28;A13956;NE;EP;Forest;9.30568960631705;48.4928051170504;522585.039472837;5371120.94499275
AEW28;A13956;NW;EP;Forest;9.30433020728295;48.4928051170504;522484.604111641;5371120.54459653
AEW28;A13956;SE;EP;Forest;9.30568960631705;48.4919042161496;522585.439577793;5371020.80515379
AEW28;A13956;SW;EP;Forest;9.30433020728295;48.4919042161496;522485.002437306;5371020.40475605
AEW29;A21785;NE;EP;Forest;9.35728446921562;48.3841121616504;526453.351578907;5359055.79225549
AEW29;A21785;NW;EP;Forest;9.35592797558438;48.3841121616504;526352.916905333;5359055.32491545
AEW29;A21785;SE;EP;Forest;9.35728446921562;48.3832112607496;526453.818420916;5358955.65437293
AEW29;A21785;SW;EP;Forest;9.35592797558438;48.3832112607496;526353.381974856;5358955.18703118
AEW30;A24017;NE;EP;Forest;9.37205544813464;48.3731838159504;527552.89016777;5357846.2785772
AEW30;A24017;NW;EP;Forest;9.37069924566536;48.3731838159504;527452.45557614;5357845.79196163
AEW30;A24017;SE;EP;Forest;9.37205544813464;48.3722829150495;527553.376227259;5357746.14090416
AEW30;A24017;SW;EP;Forest;9.37069924566536;48.3722829150495;527452.939863823;5357745.6542868
