Plotname;Plotid;Corner;Status;Location;Longitude;Latitude;utm_x;utm_y
HEW18;H637;SW;EP;Forest;10.3647349694768;51.3365164777496;595066.563489446;5688132.00443396
HEW19;H32;NE;EP;Forest;10.3384451330862;51.1996796472504;593512.645046098;5672881.69082941
HEW19;H32;NW;EP;Forest;10.3370074051138;51.1996796472504;593412.199745454;5672879.86282476
HEW19;H32;SE;EP;Forest;10.3384451330862;51.1987787463495;593514.469212437;5672781.5096578
HEW19;H32;SW;EP;Forest;10.3370074051138;51.1987787463495;593414.021951829;5672779.68164059
HEW20;H548;NE;EP;Forest;10.3609755237268;51.3343782625504;594809.104596037;5687889.36313293
HEW20;H548;NW;EP;Forest;10.3595335756732;51.3343782625504;594708.658854674;5687887.50081528
HEW20;H548;SE;EP;Forest;10.3609755237268;51.3334773616496;594810.963018492;5687789.17997188
HEW20;H548;SW;EP;Forest;10.3595335756732;51.3334773616496;594710.515307638;5687787.31764114
HEW21;H20;NE;EP;Forest;10.3197241622417;51.1947287462504;592214.607975497;5672307.49543187
HEW21;H20;NW;EP;Forest;10.3182865887583;51.1947287462504;592114.162535849;5672305.69314121
HEW21;H20;SE;EP;Forest;10.3197241622417;51.1938278453495;592216.406494411;5672207.31417854
HEW21;H20;SW;EP;Forest;10.3182865887583;51.1938278453495;592115.959095166;5672205.51187551
HEW22;H551;NE;EP;Forest;10.3599995636066;51.3376007048504;594734.476622175;5688246.44883376
HEW22;H551;NW;EP;Forest;10.3585575141934;51.3376007048504;594634.030856638;5688244.58776867
HEW22;H551;SE;EP;Forest;10.3599995636066;51.3366998039496;594736.333796153;5688146.26561153
HEW22;H551;SW;EP;Forest;10.3585575141934;51.3366998039496;594635.8860609;5688144.40453335
HEW23;H104;NE;EP;Forest;10.209168149451;51.2786681905504;584336.231956211;5681508.94167536
HEW23;H104;NW;EP;Forest;10.207727950749;51.2786681905504;584235.785186782;5681507.28853197
HEW23;H104;SE;EP;Forest;10.209168149451;51.2777672896495;584337.881739893;5681408.75812916
HEW23;H104;SW;EP;Forest;10.207727950749;51.2777672896495;584237.433005068;5681407.10497427
HEW24;H300;NE;EP;Forest;10.4919281238069;51.0469531357504;604579.836817166;5656105.23139672
HEW24;H300;NW;EP;Forest;10.4904951413931;51.0469531357504;604479.393634508;5656103.19798156
HEW24;H300;SE;EP;Forest;10.4919281238069;51.0460522348496;604581.865811635;5656005.05409735
HEW24;H300;SW;EP;Forest;10.4904951413931;51.0460522348496;604481.420679541;5656003.02066857
HEW25;H304;NE;EP;Forest;10.2246895680957;51.2850174350504;585406.996757398;5682232.94236784
HEW25;H304;NW;EP;Forest;10.2232491703043;51.2850174350504;585306.550081786;5682231.26783784
HEW25;H304;SE;EP;Forest;10.2246895680957;51.2841165341495;585408.667872976;5682132.75884222
HEW25;H304;SW;EP;Forest;10.2232491703043;51.2841165341495;585308.219231505;5682131.08430055
HEW26;H313;NE;EP;Forest;10.5137526624983;51.3447766927504;605427.583859212;5689254.19174883
HEW26;H313;NW;EP;Forest;10.5123103873017;51.3447766927504;605327.139539165;5689252.11990087
HEW26;H313;SE;EP;Forest;10.5137526624983;51.3438757918496;605429.651265867;5689154.00988644
HEW26;H313;SW;EP;Forest;10.5123103873017;51.3438757918496;605329.204975415;5689151.93802388
HEW27;H310;NE;EP;Forest;10.5219852871767;51.3565665937504;605973.722620726;5690577.11509026
HEW27;H310;NW;EP;Forest;10.5205426408233;51.3565665937504;605873.278331283;5690575.03162184
HEW27;H310;SE;EP;Forest;10.5219852871767;51.3556656928496;605975.801620643;5690476.93312284
HEW27;H310;SW;EP;Forest;10.5205426408233;51.3556656928496;605875.355359951;5690474.84963972
HEW28;H308;NE;EP;Forest;10.5276392527631;51.3593345024504;606360.968600671;5690893.09644471
HEW28;H308;NW;EP;Forest;10.5261965192369;51.3593345024504;606260.524356646;5690891.00514938
HEW28;H308;SE;EP;Forest;10.5276392527631;51.3584336015496;606363.055407768;5690792.91449079
HEW28;H308;SW;EP;Forest;10.5261965192369;51.3584336015496;606262.609192292;5690790.8231807
HEW29;H71407;NE;EP;Forest;10.3804045824679;51.1279932665504;596593.719444805;5664964.37682099
HEW29;H71407;NW;EP;Forest;10.3789690871321;51.1279932665504;596493.274856198;5664962.49336671
HEW29;H71407;SE;EP;Forest;10.3804045824679;51.1270923656495;596595.598896608;5664864.19718521
HEW29;H71407;SW;EP;Forest;10.3789690871321;51.1270923656495;596495.152353024;5664862.31371815
HEW30;H71515;NE;EP;Forest;10.3793546763643;51.1351343244504;596505.368204198;5665757.08100468
HEW30;H71515;NW;EP;Forest;10.3779189590357;51.1351343244504;596404.923572464;5665755.1987945
HEW30;H71515;SE;EP;Forest;10.3793546763643;51.1342334235495;596507.246416992;5665656.90124363
HEW30;H71515;SW;EP;Forest;10.3779189590357;51.1342334235495;596406.799829781;5665655.01902065
HEW31;H71623;NE;EP;Forest;10.3780322089583;51.1427030790504;596397.081403947;5666596.98985964
HEW31;H71623;NW;EP;Forest;10.3765962562417;51.1427030790504;596296.636724603;5666595.10925479
HEW31;H71623;SE;EP;Forest;10.3780322089583;51.1418021781496;596398.958017558;5666496.80996394
HEW31;H71623;SW;EP;Forest;10.3765962562417;51.1418021781496;596298.511382208;5666494.92934628
HEW32;H72920;NE;EP;Forest;10.359308252589;51.1399787353505;595092.94015245;5666269.6752315
HEW32;H72920;NW;EP;Forest;10.357872384611;51.1399787353505;594992.495319867;5666267.82027046
HEW32;H72920;SE;EP;Forest;10.359308252589;51.1390778344496;595094.791189313;5666169.49521426
HEW32;H72920;SW;EP;Forest;10.357872384611;51.1390778344496;594994.344400936;5666167.6402406
HEW33;H38964;NE;EP;Forest;10.5095359456255;51.3420263952504;605140.212928089;5688942.30163062
HEW33;H38964;NW;EP;Forest;10.5080937569745;51.3420263952504;605039.768577786;5688940.23563808
HEW33;H38964;SE;EP;Forest;10.5095359456255;51.3411254943496;605142.274493898;5688842.11976966
HEW33;H38964;SW;EP;Forest;10.5080937569745;51.3411254943496;605041.828173391;5688840.05376258
HEW34;H1192;NE;EP;Forest;10.4549906807657;51.0851612832504;601906.80268972;5660302.09289956
HEW34;H1192;NW;EP;Forest;10.4535565150343;51.0851612832504;601806.35898303;5660300.1087961
HEW34;H1192;SE;EP;Forest;10.4549906807657;51.0842603823496;601908.782513365;5660201.91463711
HEW34;H1192;SW;EP;Forest;10.4535565150343;51.0842603823496;601808.336854612;5660199.93052027
HEW35;H9686;NE;EP;Forest;10.4057913412618;51.1051404116504;598418.626402521;5662456.79625091
HEW35;H9686;NW;EP;Forest;10.4043565557382;51.1051404116504;598318.182149913;5662454.87874933
HEW35;H9686;SE;EP;Forest;10.4057913412618;51.1042395107496;598420.539805777;5662356.6172136
HEW35;H9686;SW;EP;Forest;10.4043565557382;51.1042395107496;598320.093599765;5662354.69969906
HEW36;H10804;NE;EP;Forest;10.4100205831745;51.1067262224504;598711.322310119;5662638.79988217
HEW36;H10804;NW;EP;Forest;10.4085857484255;51.1067262224504;598610.878088467;5662636.87656431
HEW36;H10804;SE;EP;Forest;10.4100205831745;51.1058253215495;598713.241514679;5662538.62085747
HEW36;H10804;SW;EP;Forest;10.4085857484255;51.1058253215495;598612.795339506;5662536.6975266
HEW37;H12905;NE;EP;Forest;10.4593247146571;51.0848768952504;602210.969279997;5660276.47740514
HEW37;H12905;NW;EP;Forest;10.4578905577429;51.0848768952504;602110.525615204;5660274.48739488
HEW37;H12905;SE;EP;Forest;10.4593247146571;51.0839759943496;602212.95499472;5660176.29918777
HEW37;H12905;SW;EP;Forest;10.4578905577429;51.0839759943496;602112.509377879;5660174.30916409
HEW38;H13104;NE;EP;Forest;10.4608915430147;51.0798095088504;602331.8857135;5659715.17168912
HEW38;H13104;NW;EP;Forest;10.4594575431853;51.0798095088504;602231.44208675;5659713.17968317
HEW38;H13104;SE;EP;Forest;10.4608915430147;51.0789086079496;602333.873417287;5659614.99356809
HEW38;H13104;SW;EP;Forest;10.4594575431853;51.0789086079496;602233.42783884;5659613.00154873
HEW39;H13939;NE;EP;Forest;10.4665786748813;51.0934043826504;602700.122217431;5661234.81095047
HEW39;H13939;NW;EP;Forest;10.4651442535186;51.0934043826504;602599.678581601;5661232.81079963
HEW39;H13939;SE;EP;Forest;10.4665786748813;51.0925034817495;602702.118048139;5661134.63266376
HEW39;H13939;SW;EP;Forest;10.4651442535186;51.0925034817495;602601.672459654;5661132.63249941
HEW40;H18639;NE;EP;Forest;10.4989758856841;51.0803947268504;604998.149977215;5659833.86642211
HEW40;H18639;NW;EP;Forest;10.4975418677159;51.0803947268504;604897.706709707;5659831.82242757
HEW40;H18639;SE;EP;Forest;10.4989758856841;51.0794938259496;605000.18953203;5659733.68865277
HEW40;H18639;SW;EP;Forest;10.4975418677159;51.0794938259496;604899.744312738;5659731.64464446
HEW41;H22709;NE;EP;Forest;10.4556548561102;51.1085066357504;601901.982951331;5662898.97082797
HEW41;H22709;NW;EP;Forest;10.4542199660898;51.1085066357504;601801.539143091;5662896.98516366
HEW41;H22709;SE;EP;Forest;10.4556548561102;51.1076057348496;601903.96433784;5662798.79219528
HEW41;H22709;SW;EP;Forest;10.4542199660898;51.1076057348496;601803.518575901;5662796.80651752
HEW42;H23819;NE;EP;Forest;10.4605432822173;51.1032044313504;602255.87796253;5662316.15481008
HEW42;H23819;NW;EP;Forest;10.4591085567827;51.1032044313504;602155.434224696;5662314.16262128
HEW42;H23819;SE;EP;Forest;10.4605432822173;51.1023035304495;602257.86585486;5662215.9763087
HEW42;H23819;SW;EP;Forest;10.4591085567827;51.1023035304495;602157.420163693;5662213.98410643
HEW43;H531;NE;EP;Forest;10.3587448223648;51.3325491812504;594657.481398425;5687683.08303468
HEW43;H531;NW;EP;Forest;10.3573029318352;51.3325491812504;594557.035645465;5687681.22381946
HEW43;H531;SE;EP;Forest;10.3587448223648;51.3316482803496;594659.336726123;5687582.89988309
HEW43;H531;SW;EP;Forest;10.3573029318352;51.3316482803496;594558.889003804;5687581.04065481
HEW44;H674;NE;EP;Forest;10.3687334378759;51.3341270220504;595350.039961522;5687871.47783848
HEW44;H674;NW;EP;Forest;10.3672914977241;51.3341270220504;595249.594292134;5687869.60490338
HEW44;H674;SE;EP;Forest;10.3687334378759;51.3332261211496;595351.908973549;5687771.29475214
HEW44;H674;SW;EP;Forest;10.3672914977241;51.3332261211496;595251.461334679;5687769.42180388
HEW45;H305;NE;EP;Forest;10.2618286349207;51.3644109796504;587845.076037937;5691105.68685825
HEW45;H305;NW;EP;Forest;10.2603857414793;51.3644109796504;587744.629280851;5691103.95958709
HEW45;H305;SE;EP;Forest;10.2618286349207;51.3635100787496;587846.799774727;5691005.50233833
HEW45;H305;SW;EP;Forest;10.2603857414793;51.3635100787496;587746.35104613;5691003.77505498
HEW46;H238;NE;EP;Forest;10.4761889848597;51.0485468347505;603473.068524895;5656260.21911123
HEW46;H238;NW;EP;Forest;10.4747559531403;51.0485468347505;603372.625185751;5656258.20711918
HEW46;H238;SE;EP;Forest;10.4761889848597;51.0476459338496;603475.076153513;5656160.04163735
HEW46;H238;SW;EP;Forest;10.4747559531403;51.0476459338496;603374.63086484;5656158.02963182
HEW47;H68;NE;EP;Forest;10.3790624146893;51.1793851856505;596392.656225772;5670677.391
HEW47;H68;NW;EP;Forest;10.3776253197107;51.1793851856505;596292.211382227;5670675.50801528
HEW47;H68;SE;EP;Forest;10.3790624146893;51.1784842847496;596394.535222185;5670577.2105181
HEW47;H68;SW;EP;Forest;10.3776253197107;51.1784842847496;596294.088420058;5670575.32752048
HEW48;H70517;NE;EP;Forest;10.3944162038477;51.1371400099504;597554.864027434;5665999.97572617
HEW48;H70517;NW;EP;Forest;10.3929804241523;51.1371400099504;597454.419521559;5665998.0728936
HEW48;H70517;SE;EP;Forest;10.3944162038477;51.1362391090496;597556.762808618;5665899.79606762
HEW48;H70517;SW;EP;Forest;10.3929804241523;51.1362391090496;597456.316347109;5665897.89322211
HEW49;H71125;NE;EP;Forest;10.385257391448;51.1440975589504;596899.561610678;5666761.54778053
HEW49;H71125;NW;EP;Forest;10.383821395352;51.1440975589504;596799.116989493;5666759.65727051
HEW49;H71125;SE;EP;Forest;10.385257391448;51.1431966580496;596901.448103629;5666661.3679268
HEW49;H71125;SW;EP;Forest;10.383821395352;51.1431966580496;596801.001526332;5666659.47740391
HEW50;H12504;NE;EP;Forest;10.4561624151548;51.0932672679504;601971.037417357;5661205.08419264
HEW50;H12504;NW;EP;Forest;10.4547279980452;51.0932672679504;601870.593684208;5661203.09826273
HEW50;H12504;SE;EP;Forest;10.4561624151548;51.0923663670496;601973.019064748;5661104.90581041
HEW50;H12504;SW;EP;Forest;10.4547279980452;51.0923663670496;601872.573378967;5661102.9198671
